DATE,OPEN,HIGH,LOW,CLOSE
2.00E+07,890.16,896.14,873.82,896.14
2.00E+07,896.14,902.94,879,882.5
2.00E+07,882.5,897.71,877.03,897.65
2.00E+07,897.65,907.44,886.15,890.23
2.00E+07,890.23,890.64,867.91,882.15
2.00E+07,882.15,895.28,879.19,890.71
2.00E+07,890.71,898.83,879.75,885.76
2.00E+07,885.76,903.42,877.71,900.96
2.00E+07,900.96,924.58,900.96,908.35
2.00E+07,908.35,915.83,904.91,915.39
2.00E+07,915.39,925.66,905,923.76
2.00E+07,923.76,923.76,898.68,902.65
2.00E+07,902.65,910.11,891.62,894.74
2.00E+07,894.74,894.74,874.63,876.19
2.00E+07,876.19,894.3,876.19,882.95
2.00E+07,882.95,892.51,872.05,882.53
2.00E+07,882.53,904.27,882.53,904.27
2.00E+07,904.27,910.21,895.35,909.83
2.00E+07,909.83,915.91,899.48,900.36
2.00E+07,900.36,905.45,893.09,896.74
2.00E+07,896.74,915.01,894.93,914.15
2.00E+07,914.15,935.13,914.15,933.76
2.00E+07,933.76,937.28,928.41,930.55
2.00E+07,930.55,937.15,923.31,932.88
2.00E+07,932.87,932.87,912.1,913.31
2.00E+07,913.31,940.41,913.31,938.87
2.00E+07,938.87,941.82,935.58,936.31
2.00E+07,936.31,954.28,927.72,934.53
2.00E+07,934.53,934.53,918.73,920.75
2.00E+07,920.75,925.25,909.51,917.57
2.00E+07,917.58,921.49,905.9,906.55
2.00E+07,906.55,915.48,895.96,912.23
2.00E+07,912.23,912.23,891.97,892
2.00E+07,892,904.95,892,904.45
2.00E+07,904.45,909.94,896.48,904.96
2.00E+07,904.96,908.37,897,901.59
2.00E+07,901.58,901.58,888.48,889.48
2.00E+07,889.48,910.42,889.48,910.4
2.00E+07,910.4,911.22,901.74,902.99
2.00E+07,902.99,902.99,887.82,891.12
2.00E+07,890.02,899.19,880.32,884.25
2.00E+07,884.25,897.79,884.25,895.75
2.00E+07,895.74,902.43,892.26,897.38
2.00E+07,897.38,897.38,892.29,892.47
2.00E+07,892.47,903.89,887.48,889.66
2.00E+07,889.66,890.46,873.62,875.4
2.00E+07,875.4,882.1,870.23,879.39
2.00E+07,879.39,881.93,869.45,879.82
2.00E+07,879.82,909.03,879.82,909.03
2.00E+07,909.03,911.25,903.07,908.59
2.00E+07,908.59,931.77,908.59,929.01
2.00E+07,929.01,930.81,919.93,922.93
2.00E+07,922.93,922.93,908.32,909.93
2.00E+07,909.93,928.31,909.93,927.58
2.00E+07,927.58,932.89,917.66,927.57
2.00E+07,927.57,935.05,922.05,926.26
2.00E+07,926.26,931.66,921.72,931.66
2.00E+07,931.66,932.59,916.7,918.22
2.00E+07,918.22,926.03,911.98,914.6
2.00E+07,914.6,914.6,899.02,901.78
2.00E+07,901.78,906,887.62,887.62
2.00E+07,887.62,889.74,877.64,878.36
2.00E+07,878.36,890.25,876.89,887.34
2.00E+07,887.34,887.34,859.71,861.4
2.00E+07,861.4,863.95,844.25,847.48
2.00E+07,847.48,860.76,847.48,858.54
2.00E+07,858.54,868.72,845.86,864.36
2.00E+07,864.36,865.48,843.74,844.61
2.00E+07,844.61,858.33,840.34,855.7
2.00E+07,855.7,864.64,855.7,860.32
2.00E+07,860.32,860.32,840.19,848.2
2.00E+07,848.2,861.63,842.11,843.59
2.00E+07,843.59,844.23,833.25,838.15
2.00E+07,838.15,845.73,826.7,829.69
2.00E+07,829.69,837.16,823.53,835.97
2.00E+07,835.97,843.02,825.09,829.2
2.00E+07,829.2,832.12,818.49,818.68
2.00E+07,818.68,821.25,806.29,817.37
2.00E+07,817.37,834.89,815.03,834.89
2.00E+07,834.89,852.87,834.89,851.17
2.00E+07,851.17,851.17,838.79,845.13
2.00E+07,845.13,849.37,836.56,837.1
2.00E+07,837.1,852.28,831.48,848.17
2.00E+07,848.17,848.17,832.16,832.58
2.00E+07,832.58,839.55,818.54,838.57
2.00E+07,838.57,840.1,826.68,827.55
2.00E+07,827.55,842.19,827.55,837.28
2.00E+07,837.28,847,837.28,841.15
2.00E+07,841.15,852.34,832.74,834.81
2.00E+07,834.81,835.43,821.96,821.99
2.00E+07,821.99,829.87,819,829.85
2.00E+07,829.85,829.85,819.85,822.1
2.00E+07,822.1,829.55,811.23,828.89
2.00E+07,828.89,828.89,806.57,807.48
2.00E+07,807.48,814.25,800.3,800.73
2.00E+07,800.73,804.19,788.9,804.19
2.00E+07,804.19,832.02,804.19,831.9
2.00E+07,831.89,841.39,828.26,833.27
2.00E+07,833.27,862.79,827.17,862.79
2.00E+07,862.79,866.94,857.36,866.45
2.00E+07,866.45,874.99,861.21,874.02
2.00E+07,874.02,879.6,859.01,875.67
2.00E+07,875.84,895.9,875.84,895.79
2.00E+07,895.79,895.79,862.02,864.23
2.00E+07,864.23,879.87,862.59,874.74
2.00E+07,874.74,875.8,866.47,869.95
2.00E+07,869.95,874.15,858.09,868.52
2.00E+07,868.52,869.88,860.83,863.5
2.00E+07,863.5,863.5,843.68,848.18
2.00E+07,848.18,861.28,847.85,858.48
2.00E+07,858.48,884.57,858.48,880.9
2.00E+07,880.9,885.89,876.12,876.45
2.00E+07,876.45,882.73,874.23,878.85
2.00E+07,878.85,904.89,878.85,879.93
2.00E+07,879.93,883.11,874.68,878.29
2.00E+07,878.29,887.35,865.72,865.99
2.00E+07,865.99,871.78,862.76,871.58
2.00E+07,871.58,883.34,865.92,868.3
2.00E+07,868.3,885.26,868.3,885.23
2.00E+07,885.23,891.27,881.85,890.81
2.00E+07,890.81,896.77,877.93,879.91
2.00E+07,879.91,893.83,879.2,893.58
2.00E+07,893.58,898.01,888.17,892.01
2.00E+07,892.01,911.74,886.7,911.37
2.00E+07,911.37,919.74,909.89,919.02
2.00E+07,919.02,919.02,906.69,911.43
2.00E+07,911.43,911.43,897.52,898.81
2.00E+07,898.81,918.15,898.81,914.84
2.00E+07,914.84,924.24,911.1,917.84
2.00E+07,917.84,922.01,911.7,916.92
2.00E+07,916.92,919.68,902.83,916.3
2.00E+07,916.3,930.56,912.35,930.08
2.00E+07,930.08,933.88,924.55,926.55
2.00E+07,926.55,939.61,926.38,934.39
2.00E+07,934.39,937.22,926.41,929.62
2.00E+07,929.62,929.62,919.72,920.27
2.00E+07,920.27,933.77,920.27,933.41
2.00E+07,933.41,946.84,929.3,945.11
2.00E+07,945.11,947.51,938.91,942.3
2.00E+07,942.3,947.29,935.24,939.28
2.00E+07,939.28,948.23,938.79,946.67
2.00E+07,946.67,948.65,938.6,944.3
2.00E+07,944.3,944.3,920.23,920.77
2.00E+07,920.77,925.34,912.05,919.73
2.00E+07,919.73,923.85,914.91,923.42
2.00E+07,923.42,935.3,922.54,931.87
2.00E+07,931.87,935.2,927.42,933.22
2.00E+07,933.22,952.76,927.33,951.48
2.00E+07,951.48,959.39,950.12,953.22
2.00E+07,953.22,962.08,946.23,949.64
2.00E+07,949.64,965.38,949.64,963.59
2.00E+07,963.59,979.11,963.59,967
2.00E+07,967,973.02,964.47,971.56
2.00E+07,971.56,987.85,970.72,986.24
2.00E+07,986.24,990.14,978.13,990.14
2.00E+07,990.14,1007.7,986.01,987.76
2.00E+07,987.76,987.76,972.59,975.93
2.00E+07,975.93,984.84,975.93,984.84
2.00E+07,984.84,997.48,981.61,997.48
2.00E+07,997.48,1002.7,991.27,998.51
2.00E+07,998.51,1000.9,984.27,988.61
2.00E+07,988.61,1010.9,988.61,1010.7
2.00E+07,1010.7,1015.3,1007,1011.7
2.00E+07,1011.7,1015.1,1004.6,1010.1
2.00E+07,1010.1,1011.2,993.08,994.7
2.00E+07,994.7,1002.1,993.36,995.69
2.00E+07,995.69,995.69,977.4,981.64
2.00E+07,981.64,987.84,979.08,983.45
2.00E+07,983.45,991.64,974.86,975.32
2.00E+07,975.32,986.53,973.8,985.82
2.00E+07,985.82,988.88,974.29,976.22
2.00E+07,976.22,983.61,973.6,974.5
2.00E+07,974.5,983.26,962.1,982.32
2.00E+07,982.32,993.78,982.32,993.75
2.00E+07,993.75,995,983.34,985.7
2.00E+07,985.7,1005.6,985.7,1004.4
2.00E+07,1004.4,1008.9,998.73,1007.8
2.00E+07,1007.8,1010.4,998.17,1002.2
2.00E+07,1002.2,1002.2,983.63,988.7
2.00E+07,988.7,1000.9,988.7,998.14
2.00E+07,998.14,1015.4,998.14,1003.9
2.00E+07,1003.9,1009.6,996.67,1000.4
2.00E+07,1000.4,1003.5,989.3,994
2.00E+07,994,994,978.6,981.73
2.00E+07,981.73,994.25,981.7,993.32
2.00E+07,993.32,993.32,975.63,978.8
2.00E+07,978.8,990.29,976.08,988.11
2.00E+07,988.11,989.86,979.79,988.61
2.00E+07,988.61,998.89,981.07,981.6
2.00E+07,981.6,998.71,977.42,998.68
2.00E+07,998.68,1000.7,993.59,996.52
2.00E+07,996.52,998.64,984.15,989.28
2.00E+07,989.28,992.62,985.96,987.49
2.00E+07,987.49,1004.6,987.49,990.31
2.00E+07,990.31,990.31,978.86,980.15
2.00E+07,980.15,985.75,966.79,982.82
2.00E+07,982.82,982.82,964.97,965.46
2.00E+07,965.46,975.74,960.84,967.08
2.00E+07,967.08,974.89,963.82,974.12
2.00E+07,974.12,980.57,973.83,977.59
2.00E+07,977.59,985.46,974.21,980.59
2.00E+07,980.59,990.41,979.9,990.35
2.00E+07,990.35,992.5,980.85,984.03
2.00E+07,984.03,991.91,980.36,990.51
2.00E+07,990.51,992.39,986.44,990.67
2.00E+07,990.67,1000.4,990.67,999.74
2.00E+07,999.74,1003.3,995.3,1002.4
2.00E+07,1002.4,1003.5,996.62,1000.3
2.00E+07,1000.3,1009.5,999.33,1003.3
2.00E+07,1003.3,1011,992.62,993.06
2.00E+07,993.06,993.71,987.91,993.71
2.00E+07,993.71,997.93,983.57,996.73
2.00E+07,996.73,998.05,993.33,996.79
2.00E+07,996.79,1004.1,991.42,1002.8
2.00E+07,1002.8,1008.9,999.52,1008
2.00E+07,1008,1022.6,1005.7,1022
2.00E+07,1022,1029.3,1022,1026.3
2.00E+07,1026.3,1029.2,1022.2,1028
2.00E+07,1028,1029.2,1018.2,1021.4
2.00E+07,1021.4,1032.4,1021.4,1031.6
2.00E+07,1031.6,1031.6,1021.1,1023.2
2.00E+07,1023.2,1023.2,1009.7,1010.9
2.00E+07,1010.9,1020.9,1010.9,1016.4
2.00E+07,1016.4,1019.7,1007.7,1018.6
2.00E+07,1018.6,1019.8,1013.6,1014.8
2.00E+07,1014.8,1029.7,1014.8,1029.3
2.00E+07,1029.3,1031.3,1024.5,1026
2.00E+07,1026,1040.2,1025.8,1039.6
2.00E+07,1039.6,1040.3,1031.9,1036.3
2.00E+07,1036.3,1036.3,1018.3,1022.8
2.00E+07,1022.8,1030.1,1021.5,1029
2.00E+07,1029,1029.8,1008.9,1009.4
2.00E+07,1009.4,1016,1003.3,1003.3
2.00E+07,1003.3,1003.5,996.08,996.85
2.00E+07,996.85,1006.9,995.31,1006.6
2.00E+07,1006.6,1006.6,990.36,995.97
2.00E+07,995.97,1018.2,995.97,1018.2
2.00E+07,1018.2,1021.9,1013.4,1020.2
2.00E+07,1020.2,1039.3,1020.2,1029.8
2.00E+07,1029.8,1036.5,1029.2,1034.3
2.00E+07,1034.3,1039.3,1026.2,1039.3
2.00E+07,1039.3,1040.1,1031,1033.8
2.00E+07,1033.8,1048.3,1033.8,1038.7
2.00E+07,1038.7,1040.8,1035.7,1038.1
2.00E+07,1038.1,1048.9,1038.1,1045.3
2.00E+07,1045.3,1049.5,1040.8,1049.5
2.00E+07,1049.5,1053.8,1043.2,1046.8
2.00E+07,1046.8,1052.9,1044,1050.1
2.00E+07,1050.1,1051.9,1036.6,1039.3
2.00E+07,1039.3,1044.7,1036.1,1044.7
2.00E+07,1044.7,1048.6,1042.5,1046
2.00E+07,1046,1046,1028.4,1030.4
2.00E+07,1030.4,1035.4,1025.9,1033.8
2.00E+07,1033.8,1033.8,1018.3,1028.9
2.00E+07,1028.9,1037.8,1028.9,1031.1
2.00E+07,1031.1,1046.8,1031.1,1046.8
2.00E+07,1046.8,1049.8,1043.3,1048.1
2.00E+07,1048.1,1052.8,1043.8,1046.9
2.00E+07,1046.9,1053.1,1046.9,1050.7
2.00E+07,1050.7,1061.4,1050.7,1059
2.00E+07,1059,1059,1051.7,1053.3
2.00E+07,1053.3,1054.5,1044.9,1051.8
2.00E+07,1051.8,1058.9,1046.9,1058.1
2.00E+07,1058.1,1062.4,1052.2,1053.2
2.00E+07,1053.2,1053.7,1045.6,1047.1
2.00E+07,1047.1,1048.2,1043.5,1046.6
2.00E+07,1046.6,1059.1,1046.6,1058.6
2.00E+07,1058.6,1059.6,1053,1058.4
2.00E+07,1058.4,1063.7,1048.1,1050.3
2.00E+07,1050.3,1050.3,1035.3,1043.6
2.00E+07,1043.6,1048.8,1034,1034.2
2.00E+07,1034.2,1044,1034.2,1042.4
2.00E+07,1042.4,1046.5,1033.4,1033.7
2.00E+07,1033.7,1037.6,1031.2,1035.3
2.00E+07,1035.3,1052.1,1035.3,1052.1
2.00E+07,1052.1,1058.1,1049.3,1053.9
2.00E+07,1053.9,1058.5,1048.3,1058.5
2.00E+07,1058.5,1060.6,1056.8,1058.2
2.00E+07,1058.2,1070.5,1058.2,1070.1
2.00E+07,1070.1,1071.2,1065.2,1066.6
2.00E+07,1066.6,1074.3,1064.6,1064.7
2.00E+07,1064.7,1070.4,1063.2,1069.7
2.00E+07,1069.7,1069.7,1060.1,1061.5
2.00E+07,1061.5,1069.6,1060.9,1069.3
2.00E+07,1069.3,1071.9,1059.2,1060.2
2.00E+07,1060.2,1063,1053.4,1059.1
2.00E+07,1059.1,1073.6,1059.1,1071.2
2.00E+07,1071.2,1074.8,1067.6,1074.1
2.00E+07,1074.1,1082.8,1068,1068
2.00E+07,1068,1075.9,1068,1075.1
2.00E+07,1075.1,1076.5,1071.1,1076.5
2.00E+07,1076.5,1089.5,1076.5,1089.2
2.00E+07,1089.2,1091.1,1084.2,1088.7
2.00E+07,1088.7,1092.9,1086.1,1092.9
2.00E+07,1092.9,1097,1091.7,1096
2.00E+07,1096,1096.4,1092.7,1094
2.00E+07,1094,1098.5,1094,1095.9
2.00E+07,1095.9,1109.5,1095.9,1109.5
2.00E+07,1109.5,1109.8,1106.4,1109.6
2.00E+07,1109.6,1112.6,1106.2,1111.9
2.00E+07,1111.9,1118.8,1105.1,1108.5
2.00E+07,1108.5,1122.2,1108.5,1122.2
2.00E+07,1122.2,1124.5,1118.4,1123.7
2.00E+07,1123.7,1126.3,1116.5,1126.3
2.00E+07,1126.3,1131.9,1124.9,1131.9
2.00E+07,1131.3,1131.4,1120.9,1121.9
2.00E+07,1121.9,1127.8,1120.9,1127.2
2.00E+07,1127.2,1129.1,1115.2,1121.2
2.00E+07,1121.2,1130.8,1121.2,1130.5
2.00E+07,1130.5,1137.1,1124.5,1132.1
2.00E+07,1132.1,1139.8,1132.1,1139.8
2.00E+07,1139.8,1142.9,1135.4,1138.8
2.00E+07,1138.8,1149.2,1134.6,1147.6
2.00E+07,1147.6,1150.5,1143,1143.9
2.00E+07,1143.9,1150.3,1136.8,1141.6
2.00E+07,1141.6,1155.4,1141,1155.4
2.00E+07,1155.4,1155.4,1144.1,1144.1
2.00E+07,1144.1,1149.1,1126.5,1128.5
2.00E+07,1128.5,1134.4,1122.4,1134.1
2.00E+07,1134.1,1134.2,1127.7,1131.1
2.00E+07,1131.1,1142.6,1127.9,1135.3
2.00E+07,1135.3,1137.4,1131.3,1136
2.00E+07,1136,1136,1124.7,1126.5
2.00E+07,1126.5,1131.2,1124.4,1128.6
2.00E+07,1128.6,1142.8,1128.4,1142.8
2.00E+07,1142.8,1144.5,1139.2,1139.8
2.00E+07,1139.8,1147,1138.7,1145.5
2.00E+07,1145.5,1158.9,1142.3,1157.8
2.00E+07,1157.8,1157.8,1151.4,1152.1
2.00E+07,1152.1,1156.9,1143.2,1145.8
2.00E+07,1145.8,1159,1145.8,1157
2.00E+07,1157,1157.4,1149.4,1151.8
2.00E+07,1151.8,1158.6,1146.8,1147.1
2.00E+07,1147.1,1149.8,1139,1144.1
2.00E+07,1144.1,1146.7,1137,1141
2.00E+07,1141,1144.5,1134.4,1139.1
2.00E+07,1139.1,1145.2,1138.7,1143.7
2.00E+07,1143.7,1147.2,1138.6,1144.9
2.00E+07,1145.8,1151.7,1141.8,1144.9
2.00E+07,1144.9,1157.5,1144.9,1156
2.00E+07,1156,1156.5,1147.3,1149.1
2.00E+07,1149.1,1152.4,1143.8,1151
2.00E+07,1151,1155,1149.8,1154.9
2.00E+07,1154.9,1163.2,1148.7,1156.9
2.00E+07,1156.9,1159.9,1147,1147.2
2.00E+07,1147.2,1147.3,1136.8,1140.6
2.00E+07,1140.6,1141.5,1122.5,1123.9
2.00E+07,1123.9,1126,1105.9,1106.8
2.00E+07,1106.8,1120.6,1106.8,1120.6
2.00E+07,1120.6,1120.6,1103.4,1104.5
2.00E+07,1104.5,1113.8,1102.6,1110.7
2.00E+07,1110.7,1125.8,1110.7,1123.8
2.00E+07,1123.8,1125.5,1113.3,1122.3
2.00E+07,1122.3,1122.7,1109.7,1109.8
2.00E+07,1109.8,1109.8,1089.5,1095.4
2.00E+07,1095.4,1101.5,1091.6,1094
2.00E+07,1094,1098.4,1087.1,1091.3
2.00E+07,1091.3,1110.4,1091.3,1109.2
2.00E+07,1109.2,1115.3,1106.1,1108.1
2.00E+07,1108.1,1124.4,1108.1,1122.5
2.00E+07,1122.5,1127.6,1119.7,1127
2.00E+07,1127,1130.8,1121.5,1126.2
2.00E+07,1126.2,1135.7,1126.2,1132.2
2.00E+07,1132.2,1144.8,1132.2,1141.8
2.00E+07,1141.8,1150.6,1141.6,1150.6
2.00E+07,1150.6,1150.6,1143.3,1148.2
2.00E+07,1148.2,1148.2,1138.4,1140.5
2.00E+07,1140.5,1149,1134.5,1139.3
2.00E+07,1139.3,1147.3,1139.3,1145.2
2.00E+07,1145.2,1147.8,1127.7,1129.4
2.00E+07,1129.4,1132.5,1122.2,1128.2
2.00E+07,1128.2,1134.1,1120.8,1128.8
2.00E+07,1128.8,1136.8,1126.8,1134.6
2.00E+07,1134.6,1136.2,1129.8,1135.8
2.00E+07,1135.8,1139.3,1118.1,1118.2
2.00E+07,1118.2,1125.7,1116,1124.1
2.00E+07,1124.1,1142.8,1121.9,1139.9
2.00E+07,1139.9,1141.9,1134.8,1140.6
2.00E+07,1140.6,1145.1,1132.9,1135.5
2.00E+07,1135.5,1146.8,1135.5,1138.1
2.00E+07,1138.1,1138.1,1121.7,1122.4
2.00E+07,1122.4,1128.8,1108,1113.9
2.00E+07,1113.9,1119.3,1107.2,1107.3
2.00E+07,1107.3,1118.7,1107.3,1117.5
2.00E+07,1117.5,1127.7,1112.9,1119.6
2.00E+07,1119.6,1125.1,1117.9,1121.5
2.00E+07,1121.5,1121.5,1106.3,1114
2.00E+07,1114,1117.3,1098.6,1098.7
2.00E+07,1098.7,1098.7,1079.6,1087.1
2.00E+07,1087.1,1095.7,1087.1,1095.5
2.00E+07,1095.5,1097.6,1076.3,1097.3
2.00E+07,1097.3,1102.8,1091.8,1096.4
2.00E+07,1096.4,1102.4,1088.2,1095.7
2.00E+07,1095.7,1095.7,1079.4,1084.1
2.00E+07,1084.1,1094.1,1084.1,1091.5
2.00E+07,1091.5,1105.9,1088.5,1088.7
2.00E+07,1088.7,1092.6,1085.4,1089.2
2.00E+07,1089.2,1099.7,1089.2,1093.6
2.00E+07,1093.6,1101.7,1091.8,1095.4
2.00E+07,1095.4,1113.8,1090.7,1113.1
2.00E+07,1113.1,1116.7,1109.9,1114.9
2.00E+07,1114.9,1124,1114.9,1121.3
2.00E+07,1121.3,1122.7,1118.1,1120.7
2.00E+07,1120.7,1122.7,1113.3,1121.2
2.00E+07,1121.2,1128.1,1118.6,1125
2.00E+07,1125,1125.3,1116.6,1116.6
2.00E+07,1116.6,1129.2,1116.6,1122.5
2.00E+07,1122.5,1140.5,1122.5,1140.4
2.00E+07,1140.4,1142.2,1135.5,1142.2
2.00E+07,1142.2,1142.2,1131.1,1131.3
2.00E+07,1131.3,1136.5,1131.3,1136.5
2.00E+07,1136.5,1136.5,1122.2,1125.3
2.00E+07,1125.3,1137.4,1125.3,1132
2.00E+07,1132,1135.3,1130.6,1133.6
2.00E+07,1133.6,1133.6,1126.9,1132.1
2.00E+07,1132.1,1139.1,1129.8,1135
2.00E+07,1135,1138.1,1129.6,1130.3
2.00E+07,1130.3,1135.1,1124.4,1134.4
2.00E+07,1134.4,1145.2,1131.7,1144.1
2.00E+07,1144.1,1146.3,1139.9,1140.7
2.00E+07,1140.7,1146,1134.2,1134.4
2.00E+07,1134.4,1142.6,1131.6,1133.3
2.00E+07,1133.3,1138.3,1131.8,1136.2
2.00E+07,1136.2,1144.2,1133.6,1140.8
2.00E+07,1140.8,1140.8,1123.1,1128.9
2.00E+07,1128.9,1129.2,1123.3,1125.4
2.00E+07,1125.4,1125.4,1113.2,1116.2
2.00E+07,1116.2,1122.4,1114.9,1118.3
2.00E+07,1118.3,1119.1,1108.7,1109.1
2.00E+07,1109.1,1115.6,1109.1,1112.8
2.00E+07,1112.8,1116.1,1106.7,1114.3
2.00E+07,1114.3,1116.3,1113,1115.1
2.00E+07,1115.1,1119.6,1107.8,1111.5
2.00E+07,1111.5,1114.7,1106.6,1106.7
2.00E+07,1106.7,1112.2,1101.1,1101.4
2.00E+07,1101.4,1105.5,1096.6,1100.9
2.00E+07,1100.9,1108.9,1099.1,1108.7
2.00E+07,1108.7,1116.3,1093.9,1093.9
2.00E+07,1093.9,1099.7,1084.2,1096.8
2.00E+07,1096.8,1096.8,1083.5,1086.2
2.00E+07,1086.2,1089.8,1078.8,1084.1
2.00E+07,1084.1,1096.7,1084.1,1094.8
2.00E+07,1094.8,1098.8,1082.2,1095.4
2.00E+07,1095.4,1103.7,1095.4,1100.4
2.00E+07,1100.4,1103.7,1097,1101.7
2.00E+07,1101.7,1108.6,1097.3,1106.6
2.00E+07,1106.6,1106.6,1099.2,1099.7
2.00E+07,1099.7,1102.5,1092.4,1098.6
2.00E+07,1098.6,1098.8,1080,1080.7
2.00E+07,1080.7,1080.7,1062.2,1064
2.00E+07,1064,1069.5,1064,1065.2
2.00E+07,1065.2,1079,1065.2,1079
2.00E+07,1079,1079,1065.9,1075.8
2.00E+07,1075.8,1075.8,1062.8,1063.2
2.00E+07,1063.2,1067.6,1060.7,1064.8
2.00E+07,1064.8,1080.7,1064.8,1079.3
2.00E+07,1079.3,1087,1079.3,1081.7
2.00E+07,1081.7,1095.2,1078.9,1095.2
2.00E+07,1095.2,1095.2,1086.3,1091.2
2.00E+07,1091.2,1100.3,1089.6,1098.3
2.00E+07,1098.3,1101.4,1094.7,1095.7
2.00E+07,1095.7,1100.9,1092.8,1096.2
2.00E+07,1096.2,1106.3,1093.2,1105
2.00E+07,1105,1106.8,1102.4,1105.1
2.00E+07,1105.1,1109.7,1104.6,1107.8
2.00E+07,1107.8,1107.8,1099.2,1099.2
2.00E+07,1099.2,1104.2,1094.7,1104.2
2.00E+07,1104.2,1109.3,1099.1,1105.9
2.00E+07,1105.9,1119.1,1105.6,1118.3
2.00E+07,1118.3,1120.8,1113.6,1113.6
2.00E+07,1113.6,1124.1,1113.6,1121.3
2.00E+07,1121.3,1123.1,1116.3,1116.3
2.00E+07,1116.3,1121.3,1113.6,1118.4
2.00E+07,1118.4,1125.3,1114.4,1123.9
2.00E+07,1123.9,1129.8,1123.3,1125.8
2.00E+07,1125.8,1129.5,1124.7,1128.3
2.00E+07,1128.3,1128.3,1119.7,1120.4
2.00E+07,1120.4,1126.1,1120.4,1123.5
2.00E+07,1123.5,1130.5,1123.5,1128.6
2.00E+07,1128.6,1128.6,1120.3,1122.2
2.00E+07,1122.2,1131.5,1122.2,1129.3
2.00E+07,1129.3,1129.3,1112.7,1113.6
2.00E+07,1113.6,1113.6,1108.1,1108.4
2.00E+07,1108.4,1113.8,1108.4,1110.1
2.00E+07,1110.1,1110.1,1103.2,1103.5
2.00E+07,1103.5,1111.8,1101.3,1110.1
2.00E+07,1110.1,1114.8,1107.4,1114.8
2.00E+07,1114.8,1116.3,1109.6,1114.6
2.00E+07,1114.6,1131.6,1114.6,1131.5
2.00E+07,1131.5,1140.2,1131.5,1135.2
2.00E+07,1135.2,1137.9,1132,1134.5
2.00E+07,1134.5,1142.1,1132.9,1142.1
2.00E+07,1142.1,1142.1,1130.5,1130.7
2.00E+07,1130.7,1132.9,1120.2,1122.1
2.00E+07,1122.1,1126.2,1122.1,1124.4
2.00E+07,1124.4,1124.4,1115.8,1121.8
2.00E+07,1121.8,1127,1109.6,1113.7
2.00E+07,1113.7,1115,1102.1,1103.3
2.00E+07,1103.3,1113.2,1102.1,1108.2
2.00E+07,1108.2,1114.5,1103.3,1114
2.00E+07,1114,1118,1103.2,1103.2
2.00E+07,1103.2,1104.1,1094.3,1103.7
2.00E+07,1103.7,1109,1098.5,1106.5
2.00E+07,1106.5,1108.3,1095.3,1095.7
2.00E+07,1095.7,1096.8,1090.2,1094.8
2.00E+07,1094.8,1111.1,1094.8,1111.1
2.00E+07,1111.1,1126.3,1107.4,1125.4
2.00E+07,1125.3,1130.7,1120.6,1127.4
2.00E+07,1127.4,1131.4,1124.6,1130.2
2.00E+07,1130.2,1133.4,1127.5,1130.5
2.00E+07,1130.5,1140.5,1128.1,1130.5
2.00E+07,1130.5,1147.6,1130.5,1143.2
2.00E+07,1143.2,1161.7,1142.3,1161.7
2.00E+07,1161.7,1170.9,1160.4,1166.2
2.00E+07,1166.2,1166.9,1162.3,1164.9
2.00E+07,1164.9,1169,1162.5,1164.1
2.00E+07,1164.1,1169.3,1162.5,1162.9
2.00E+07,1162.9,1174.8,1162.9,1173.5
2.00E+07,1173.5,1184.2,1171.4,1184.2
2.00E+07,1184.2,1184.5,1179.8,1183.8
2.00E+07,1183.8,1183.8,1175.3,1175.4
2.00E+07,1175.4,1188.5,1175.4,1181.9
2.00E+07,1181.9,1184.9,1180.1,1183.6
2.00E+07,1183.6,1184,1169.2,1170.3
2.00E+07,1170.3,1178.2,1167.9,1177.2
2.00E+07,1177.2,1179.5,1171.4,1176.9
2.00E+07,1176.9,1182.5,1176.9,1181.8
2.00E+07,1181.8,1186.6,1181.1,1182.7
2.00E+07,1182.7,1186.9,1172.4,1178.6
2.00E+07,1178.6,1178.7,1173.8,1173.8
2.00E+07,1173.8,1191.4,1173.8,1191.4
2.00E+07,1191.4,1194.8,1186.7,1190.3
2.00E+07,1190.3,1197.5,1187.7,1191.2
2.00E+07,1191.2,1192.4,1185.2,1190.3
2.00E+07,1190.3,1192.2,1177.1,1177.1
2.00E+07,1177.1,1184.1,1176.8,1182.8
2.00E+07,1182.8,1190.5,1173.8,1189.2
2.00E+07,1189.2,1191.5,1185.2,1188
2.00E+07,1188,1198.8,1188,1198.7
2.00E+07,1198.7,1205.3,1197.8,1203.4
2.00E+07,1203.4,1206.6,1199.4,1205.7
2.00E+07,1205.7,1208,1198.4,1203.2
2.00E+07,1203.2,1203.2,1193.4,1194.2
2.00E+07,1194.2,1203.6,1193.4,1194.7
2.00E+07,1194.7,1205.9,1194.7,1205.5
2.00E+07,1205.5,1211.4,1203.8,1209.6
2.00E+07,1209.6,1213.7,1208.7,1210.1
2.00E+07,1210.1,1214.2,1204.9,1204.9
2.00E+07,1204.9,1213.5,1204.9,1213.5
2.00E+07,1213.5,1214,1211,1213.5
2.00E+07,1213.5,1216.5,1213.4,1213.6
2.00E+07,1213.6,1217.3,1211.7,1211.9
2.01E+07,1211.9,1217.9,1200.3,1202.1
2.01E+07,1202.1,1205.8,1185.4,1188.1
2.01E+07,1188.1,1192.8,1183.7,1183.7
2.01E+07,1183.7,1191.6,1183.2,1187.9
